,...1,valid,incent_heads,incent_guess,country_guess,gender,age,residence,heads,integ_1,integ_2,integ_3,integ_4,integ_5,integ_6,integ_7,integ_8,integ_9,integ_10,integ_11,integ_12,integ_13,integ_14,integ_15,guess,nationality,relig_service,nat2,quiz_1_correct,quiz_2_correct,quiz_3_correct,quiz_4_correct,quiz_5_correct,quiz_6_correct,marital,n_children,income,relig_import,educ_age,bad_behav_1,bad_behav_2,bad_behav_3,bad_behav_4,quiz_score
88,88,1,3,no,İsviçre,1.0,4.0,Turkey,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,90.0,Turkey,1.0,Turkey,0.0,1,1.0,1,1,0,,,,,,,,,,2
89,89,1,5,no,Türkiye,1.0,3.0,Turkey,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,100.0,Turkey,1.0,Turkey,1.0,1,1.0,1,1,0,,,,,,,,,,2
90,90,1,5,yes,Russia,2.0,3.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,18.0,Turkey,2.0,Turkey,1.0,1,1.0,0,0,0,,,,,,,,,,1
91,91,1,3,yes,Birleşik Devletler,1.0,4.0,Turkey,True,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,45.0,Turkey,2.0,Turkey,1.0,0,1.0,1,0,1,,,,,,,,,,2
92,92,1,3,yes,Çin,1.0,2.0,Turkey,True,3.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,60.0,Turkey,1.0,Turkey,1.0,1,0.0,0,0,0,,,,,,,,,,1
93,93,1,5,yes,İsviçre,1.0,4.0,Turkey,True,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,30.0,Turkey,3.0,Turkey,0.0,0,0.0,0,0,0,,,,,,,,,,0
94,94,1,5,no,Brezilya,1.0,2.0,Turkey,True,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,50.0,Turkey,2.0,Turkey,1.0,1,1.0,0,1,1,,,,,,,,,,2
95,95,1,3,yes,Yunanistan,2.0,2.0,Turkey,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,90.0,Turkey,2.0,Turkey,0.0,0,0.0,0,0,0,,,,,,,,,,0
96,96,1,3,no,Japonya,1.0,4.0,Turkey,False,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,90.0,Turkey,2.0,Turkey,1.0,1,1.0,1,0,1,,,,,,,,,,3
97,97,1,5,no,Türkiye,2.0,2.0,Turkey,False,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,50.0,Turkey,2.0,Turkey,1.0,1,1.0,1,0,1,,,,,,,,,,3
98,98,1,5,yes,Russia,2.0,5.0,Turkey,True,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,Turkey,3.0,Turkey,1.0,1,0.0,1,0,1,,,,,,,,,,3
99,99,1,3,no,Birleşik Devletler,1.0,2.0,Turkey,False,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,10.0,Turkey,2.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
100,100,1,3,yes,İsviçre,2.0,4.0,Turkey,True,3.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,80.0,Turkey,2.0,Turkey,1.0,0,0.0,0,0,0,,,,,,,,,,0
101,101,1,3,yes,Brezilya,2.0,2.0,Turkey,False,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,50.0,Turkey,2.0,Turkey,1.0,1,1.0,1,0,0,,,,,,,,,,2
102,102,1,5,no,Yunanistan,1.0,4.0,Turkey,True,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,90.0,Turkey,1.0,Turkey,1.0,1,0.0,1,0,1,,,,,,,,,,3
103,103,1,5,yes,Russia,1.0,3.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,Turkey,1.0,Turkey,1.0,1,0.0,1,0,1,,,,,,,,,,3
104,104,1,3,yes,İsviçre,2.0,4.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,75.0,Turkey,2.0,Turkey,0.0,1,1.0,1,0,1,,,,,,,,,,3
105,105,1,3,yes,Russia,1.0,3.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,90.0,Turkey,3.0,Turkey,0.0,0,0.0,0,0,0,,,,,,,,,,0
106,106,1,5,yes,Birleşik Devletler,1.0,4.0,Turkey,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,30.0,Turkey,2.0,Turkey,1.0,1,1.0,1,1,0,,,,,,,,,,2
107,107,1,3,no,Türkiye,2.0,3.0,Turkey,False,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,95.0,Turkey,1.0,Turkey,1.0,0,0.0,0,0,0,,,,,,,,,,0
108,108,1,5,no,Brezilya,1.0,3.0,Turkey,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,3.0,4.0,2.0,4.0,90.0,Turkey,2.0,Turkey,1.0,1,1.0,1,0,1,,,,,,,,,,3
109,109,1,3,yes,Russia,2.0,2.0,Turkey,True,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,86.0,Turkey,3.0,Turkey,0.0,1,1.0,1,0,1,,,,,,,,,,3
110,110,1,5,no,Japonya,1.0,4.0,Turkey,True,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,100.0,Turkey,1.0,Turkey,1.0,1,1.0,1,1,0,,,,,,,,,,2
111,111,1,3,yes,İsviçre,2.0,4.0,Turkey,False,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,70.0,Turkey,2.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
112,112,1,3,no,Türkiye,1.0,3.0,Turkey,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,90.0,Turkey,2.0,Turkey,1.0,1,0.0,1,0,1,,,,,,,,,,3
113,113,1,5,yes,Birleşik Devletler,2.0,3.0,Turkey,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,Turkey,1.0,Turkey,1.0,1,1.0,1,0,1,,,,,,,,,,3
114,114,1,3,no,Çin,2.0,3.0,Turkey,True,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,75.0,Turkey,2.0,Turkey,1.0,1,1.0,1,0,1,,,,,,,,,,3
115,115,1,3,no,Japonya,1.0,2.0,Turkey,True,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,1.0,3.0,4.0,80.0,Turkey,2.0,Turkey,1.0,1,1.0,1,0,1,,,,,,,,,,3
116,116,1,3,no,Brezilya,1.0,4.0,Turkey,True,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,90.0,Turkey,2.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
117,117,1,5,yes,Birleşik Devletler,1.0,4.0,Turkey,True,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,7.0,Turkey,1.0,Turkey,0.0,0,0.0,0,0,0,,,,,,,,,,0
118,118,1,3,no,İsviçre,1.0,2.0,Turkey,True,2.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,90.0,Turkey,1.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
119,119,1,5,no,Türkiye,2.0,3.0,Turkey,False,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,70.0,Turkey,3.0,Turkey,1.0,0,1.0,1,0,1,,,,,,,,,,2
120,120,1,5,no,Brezilya,2.0,3.0,Turkey,False,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,100.0,Turkey,2.0,Turkey,1.0,0,0.0,0,0,0,,,,,,,,,,0
121,121,1,3,no,Çin,2.0,3.0,Turkey,False,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,70.0,Turkey,2.0,Turkey,1.0,1,1.0,1,0,1,,,,,,,,,,3
122,122,1,3,yes,Birleşik Devletler,2.0,3.0,Turkey,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,100.0,Turkey,1.0,Turkey,1.0,1,0.0,1,0,1,,,,,,,,,,3
123,123,1,5,yes,Yunanistan,1.0,3.0,Turkey,True,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,20.0,Turkey,2.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
124,124,1,3,yes,Japonya,1.0,4.0,Turkey,True,5.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,30.0,Turkey,2.0,Turkey,1.0,1,1.0,0,1,1,,,,,,,,,,2
125,125,1,3,no,İsviçre,2.0,2.0,Turkey,True,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,56.0,Turkey,3.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
126,126,1,5,no,Türkiye,1.0,2.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,80.0,Turkey,2.0,Turkey,1.0,1,0.0,1,0,1,,,,,,,,,,3
127,127,1,3,yes,Russia,1.0,2.0,Turkey,False,3.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,2.0,11.0,Turkey,2.0,Turkey,0.0,1,1.0,1,0,1,,,,,,,,,,3
128,128,1,5,yes,Çin,1.0,4.0,Turkey,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,90.0,Turkey,2.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
129,129,1,3,no,Birleşik Devletler,1.0,4.0,Turkey,False,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,70.0,Turkey,2.0,Turkey,0.0,0,0.0,0,0,0,,,,,,,,,,0
130,130,1,5,yes,Yunanistan,2.0,2.0,Turkey,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,84.0,Turkey,1.0,Turkey,0.0,0,0.0,0,0,0,,,,,,,,,,0
131,131,1,5,no,Japonya,1.0,5.0,Turkey,True,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,80.0,Turkey,3.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
132,132,1,3,no,Türkiye,2.0,6.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,30.0,Turkey,1.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
133,133,1,3,yes,İsviçre,1.0,5.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,90.0,Turkey,2.0,Turkey,0.0,0,0.0,0,1,0,,,,,,,,,,0
134,134,1,5,yes,Brezilya,1.0,5.0,Turkey,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,Turkey,1.0,Turkey,1.0,1,1.0,0,0,0,,,,,,,,,,1
135,135,1,3,no,Russia,1.0,5.0,Turkey,True,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,99.0,Turkey,3.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
136,136,1,5,no,Brezilya,2.0,5.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,Turkey,2.0,Turkey,1.0,1,0.0,0,0,0,,,,,,,,,,1
137,137,1,3,no,Çin,2.0,5.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,Turkey,1.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
138,138,1,5,no,Japonya,1.0,6.0,Turkey,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,98.0,Turkey,2.0,Turkey,1.0,0,0.0,0,0,0,,,,,,,,,,0
139,139,1,3,yes,Birleşik Devletler,1.0,6.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,35.0,Turkey,2.0,Turkey,0.0,0,0.0,0,0,0,,,,,,,,,,0
140,140,1,5,no,Yunanistan,1.0,5.0,Turkey,True,4.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,75.0,Turkey,1.0,Turkey,0.0,1,1.0,1,1,1,,,,,,,,,,3
141,141,1,3,no,İsviçre,1.0,5.0,Turkey,True,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,70.0,Turkey,3.0,Turkey,1.0,1,1.0,1,0,1,,,,,,,,,,3
142,142,1,5,yes,Brezilya,1.0,6.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,65.0,Turkey,2.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
143,143,1,5,yes,Yunanistan,2.0,5.0,Turkey,False,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,70.0,Turkey,2.0,Turkey,0.0,0,0.0,0,0,0,,,,,,,,,,0
144,144,1,3,no,Japonya,2.0,5.0,Turkey,False,4.0,3.0,5.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,Turkey,2.0,Turkey,1.0,1,1.0,1,0,1,,,,,,,,,,3
145,145,1,5,no,Türkiye,2.0,5.0,Turkey,True,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,40.0,Turkey,2.0,Turkey,1.0,1,0.0,0,0,0,,,,,,,,,,1
146,146,1,3,yes,İsviçre,2.0,5.0,Turkey,True,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,5.0,90.0,Turkey,2.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
147,147,1,3,no,Birleşik Devletler,2.0,5.0,Turkey,True,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,80.0,Turkey,2.0,Turkey,1.0,1,1.0,1,0,1,,,,,,,,,,3
148,148,1,5,no,Russia,2.0,5.0,Turkey,False,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,70.0,Turkey,2.0,Turkey,1.0,1,1.0,1,0,1,,,,,,,,,,3
149,149,1,5,yes,Russia,2.0,6.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,90.0,Turkey,2.0,Turkey,1.0,1,1.0,1,0,1,,,,,,,,,,3
150,150,1,3,yes,İsviçre,2.0,6.0,Turkey,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,30.0,Turkey,3.0,Turkey,0.0,0,0.0,0,0,0,,,,,,,,,,0
151,151,1,3,no,Türkiye,2.0,6.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,Turkey,1.0,Turkey,1.0,1,1.0,1,0,0,,,,,,,,,,2
152,152,1,5,no,Japonya,2.0,5.0,Turkey,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,20.0,Turkey,2.0,Turkey,1.0,1,1.0,1,0,0,,,,,,,,,,2
153,153,1,3,yes,Birleşik Devletler,2.0,5.0,Turkey,True,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,85.0,Turkey,3.0,Turkey,1.0,1,1.0,1,0,1,,,,,,,,,,3
154,154,1,5,no,Yunanistan,2.0,5.0,Turkey,False,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,90.0,Turkey,1.0,Turkey,0.0,0,0.0,0,1,0,,,,,,,,,,0
155,155,1,5,yes,Brezilya,2.0,6.0,Turkey,True,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,,Turkey,2.0,Turkey,0.0,0,0.0,0,0,0,,,,,,,,,,0
156,156,1,3,yes,Çin,1.0,2.0,Turkey,False,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,80.0,Turkey,2.0,Turkey,0.0,1,1.0,1,0,1,,,,,,,,,,3
157,157,1,3,no,Türkiye,2.0,6.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,Turkey,1.0,Turkey,1.0,1,1.0,0,0,0,,,,,,,,,,1
158,158,1,5,yes,Brezilya,2.0,6.0,Turkey,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,Turkey,1.0,Turkey,1.0,1,1.0,1,1,0,,,,,,,,,,2
159,159,1,3,no,Japonya,2.0,6.0,Turkey,True,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,92.0,Turkey,3.0,Turkey,1.0,1,1.0,1,1,1,,,,,,,,,,3
160,160,1,3,yes,the United States,2.0,6.0,Turkey,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,25.0,Turkey,2.0,Turkey,0.0,1,1.0,0,0,1,,,,,,,,,,2
161,161,1,5,yes,Россия,2.0,3.0,Russia,True,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,80.0,Russia,3.0,Russia,1.0,0,0.0,0,0,0,,,,,,,,,,0
162,162,1,5,yes,Соединенные Штаты,1.0,4.0,Russia,True,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,50.0,Russia,2.0,Russia,0.0,0,0.0,0,0,0,,,,,,,,,,0
163,163,1,3,yes,Турция,2.0,2.0,Russia,True,3.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,70.0,Russia,2.0,Russia,1.0,1,0.0,0,0,0,,,,,,,,,,1
164,164,1,5,yes,Япония,2.0,3.0,Russia,True,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,100.0,Russia,2.0,Russia,1.0,1,1.0,1,0,1,,,,,,,,,,3
165,165,1,5,no,Бразилия,2.0,4.0,Russia,True,4.0,3.0,4.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,99.0,Russia,2.0,Russia,1.0,1,1.0,1,1,1,,,,,,,,,,3
166,166,1,3,yes,Швейцария,2.0,4.0,Russia,True,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,77.0,Russia,3.0,Russia,0.0,0,0.0,0,1,0,,,,,,,,,,0
167,167,1,3,no,Греция,1.0,5.0,Russia,True,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,70.0,Russia,2.0,Russia,0.0,1,0.0,0,0,0,,,,,,,,,,1
168,168,1,5,no,Китай,2.0,6.0,Russia,True,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,80.0,Russia,3.0,Russia,0.0,0,0.0,0,0,0,,,,,,,,,,0
169,169,1,5,yes,Китай,1.0,5.0,Russia,True,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,50.0,Russia,2.0,Russia,0.0,0,0.0,0,0,0,,,,,,,,,,0
170,170,1,3,no,Бразилия,2.0,5.0,Russia,True,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,100.0,Russia,3.0,Russia,1.0,1,1.0,1,1,1,,,,,,,,,,3
171,171,1,5,yes,Турция,2.0,4.0,Russia,True,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,85.0,Russia,2.0,Russia,0.0,0,0.0,0,0,0,,,,,,,,,,0
172,172,1,5,no,Греция,2.0,3.0,Russia,True,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,100.0,Russia,2.0,Russia,1.0,0,0.0,0,0,0,,,,,,,,,,0
173,173,1,3,no,Соединенные Штаты,2.0,3.0,Russia,True,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,80.0,Russia,2.0,Russia,1.0,1,0.0,0,0,1,,,,,,,,,,2
174,174,1,5,yes,Швейцария,1.0,2.0,Russia,False,3.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,60.0,Russia,3.0,Russia,1.0,1,0.0,1,0,1,,,,,,,,,,3
175,175,1,5,no,Япония,2.0,3.0,Russia,True,5.0,3.0,5.0,3.0,2.0,4.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,3.0,2.0,90.0,Russia,3.0,Russia,1.0,1,1.0,1,1,1,,,,,,,,,,3
176,176,1,5,no,Россия,2.0,2.0,Russia,True,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,80.0,Russia,3.0,Russia,1.0,1,1.0,0,0,1,,,,,,,,,,2
177,177,1,5,yes,Россия,2.0,3.0,Russia,True,3.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,90.0,Russia,2.0,Russia,1.0,1,0.0,0,1,0,,,,,,,,,,1
178,178,1,3,no,Греция,2.0,3.0,Russia,False,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,75.0,Russia,3.0,Russia,1.0,0,0.0,0,0,0,,,,,,,,,,0
179,179,1,5,yes,Япония,1.0,3.0,Russia,False,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,15.0,Russia,3.0,Russia,1.0,1,1.0,1,0,0,,,,,,,,,,2
180,180,1,5,yes,Китай,2.0,3.0,Russia,False,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,35.0,Russia,2.0,Russia,0.0,0,0.0,0,0,0,,,,,,,,,,0
181,181,1,3,no,Швейцария,1.0,4.0,Russia,True,4.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,50.0,Russia,2.0,Russia,0.0,0,0.0,0,0,0,,,,,,,,,,0
182,182,1,5,yes,Греция,2.0,3.0,Russia,True,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,0.0,Russia,3.0,Russia,0.0,0,0.0,0,0,0,,,,,,,,,,0
183,183,1,5,no,Соединенные Штаты,1.0,4.0,Russia,True,4.0,3.0,4.0,1.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,90.0,Russia,2.0,Russia,0.0,1,0.0,1,0,1,,,,,,,,,,3
184,184,1,3,yes,Япония,1.0,5.0,Russia,False,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,40.0,Russia,2.0,Russia,0.0,0,0.0,0,0,0,,,,,,,,,,0
185,185,1,3,yes,Бразилия,2.0,3.0,Russia,False,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,58.0,Russia,2.0,Russia,0.0,0,0.0,0,0,0,,,,,,,,,,0
186,186,1,3,no,Турция,1.0,3.0,Russia,True,3.0,3.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,80.0,Russia,2.0,Russia,0.0,0,0.0,0,0,0,,,,,,,,,,0
187,187,1,3,no,Россия,1.0,3.0,Russia,True,3.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,98.0,Russia,2.0,Russia,1.0,1,1.0,1,0,1,,,,,,,,,,3
188,188,1,5,no,Швейцария,1.0,3.0,Russia,True,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,70.0,Russia,3.0,Russia,0.0,0,1.0,0,0,0,,,,,,,,,,0
