,valid,incent_heads,incent_guess,guess_country,gender,age,residence,heads,integ_1,integ_2,integ_3,integ_4,integ_5,integ_6,integ_7,integ_8,integ_9,integ_10,integ_11,integ_12,integ_13,integ_14,integ_15,guess,nationality,relig_service,nat2,quiz_1_correct,quiz_2_correct,quiz_3_correct,quiz_4_correct,quiz_5_correct,quiz_6_correct,marital,n_children,income,relig_import,educ_age,bad_behav_1,bad_behav_2,bad_behav_3,bad_behav_4,quiz_score,year,gle_rgdpc
1062,1,5,yes,India,1,2,India,TRUE,4,3,3,2,2,4,4,3,3,4,3,4,4,2,3,1,India,2,,0,0,0,0,0,0,1,1,,3,8,2,2,1,2,0,2011,3755.1399
1063,1,5,no,Argentina,2,3,UK,TRUE,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,,UK,3,,1,0,0,0,0,0,2,1,2500,4,7,2,2,2,1,0,2011,30691.039
1064,1,3,yes,India,2,4,South Africa,TRUE,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,1,South Africa,2,,1,1,1,1,1,1,2,3,R20 000,4,7,2,2,1,2,3,2011,7780.6401
1065,1,5,yes,United Kingdom of Great Britain and Northern Ireland,2,3,South Africa,TRUE,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,South Africa,3,,0,1,1,0,0,0,1,1,6300,3,1,2,2,2,2,1,2011,7780.6401
1066,1,5,no,Argentina,2,6,Denmark,TRUE,4,4,3,2,4,4,4,4,4,4,4,4,4,2,3,,Denmark,2,,1,1,1,1,1,1,2,3,Ved det ikke,3,7,2,2,2,1,3,2011,32998.488
1067,1,3,no,대한민국,1,4,South Korea,TRUE,3,4,4,2,3,3,4,3,3,4,3,3,4,3,3,,South Korea,2,,1,1,1,1,1,1,1,1,250만원,3,7,2,2,2,1,3,2011,29271.51
1068,1,5,yes,인도,2,2,South Korea,FALSE,3,4,4,2,4,3,3,3,4,4,3,4,4,4,4,1,South Korea,3,,1,1,1,1,0,0,1,1,6만원,4,8,2,2,2,2,2,2011,29271.51
1069,1,5,yes,Índia,1,5,Portugal,TRUE,2,3,3,1,3,3,1,2,2,1,3,2,4,2,4,1,Portugal,1,FL_237,0,0,0,0,0,0,2,1,550,1,7,2,2,2,2,0,2011,20946.4
1070,1,5,no,Sudáfrica,2,2,Argentina,TRUE,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,,Argentina,2,,1,1,0,0,0,0,1,1,7.9,1,8,2,2,1,1,1,2011,13322.81
1071,1,5,no,South Africa,2,4,India,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,India,2,,1,1,0,1,1,0,2,3,100000,2,7,2,2,2,2,2,2011,3755.1399
1072,1,5,yes,Indien,1,6,Denmark,TRUE,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,1,Denmark,2,,0,0,0,0,0,0,5,1,14000 kr.,3,7,2,2,2,2,0,2011,32998.488
1073,1,3,no,Forenede Kongerige Storbritannien og Nordirland,1,6,Denmark,FALSE,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,,Denmark,2,,0,0,0,0,0,0,2,5,11500,3,1,2,2,2,2,0,2011,32998.488
1074,1,3,yes,Republic of Korea,2,2,South Africa,TRUE,3,4,4,4,3,4,4,3,4,3,3,4,3,4,4,1,South Africa,2,,0,0,0,0,0,0,1,2,Do not earn an income,1,8,2,2,1,2,0,2011,7780.6401
1075,1,3,no,India,1,6,India,TRUE,2,4,,2,3,2,3,4,4,4,4,4,4,4,2,,India,1,,1,1,1,1,1,1,2,2,30000,2,5,2,2,2,2,3,2011,3755.1399
1076,1,5,no,South Africa,2,2,India,TRUE,3,3,4,4,3,3,3,4,3,4,3,3,3,2,4,,India,1,,0,0,0,0,0,0,1,1,12000,1,8,2,2,1,1,0,2011,3755.1399
1077,1,3,no,India,2,5,Argentina,FALSE,1,4,3,2,3,5,5,4,4,4,4,4,4,4,3,,Argentina,1,,1,0,1,1,1,0,1,3,6000,1,7,2,2,1,2,1,2011,13322.81
1078,1,5,yes,Portugal,1,6,South Africa,FALSE,4,4,4,2,4,4,4,4,4,3,4,4,4,3,4,1,South Africa,2,,0,0,0,0,1,0,4,4,2000,3,1,2,2,2,2,0,2011,7780.6401
1079,1,3,no,Argentina,1,5,South Africa,FALSE,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,,South Africa,2,,1,0,1,1,1,1,4,3,9000,2,4,2,2,2,2,2,2011,7780.6401
1080,1,5,no,Republic of Korea,2,2,India,TRUE,4,4,5,4,4,4,2,4,5,4,4,4,3,4,4,,India,2,,0,0,0,0,0,0,1,1,30000,2,7,2,2,2,2,0,2011,3755.1399
1081,1,3,yes,United Kingdom of Great Britain and Northern Ireland,1,6,South Africa,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,South Africa,1,,0,0,0,0,0,0,2,5,15 000,2,7,2,2,2,2,0,2011,7780.6401
1082,1,5,yes,sydafrika,2,6,Denmark,TRUE,4,4,2,3,3,2,3,4,2,4,3,4,4,4,4,1,Denmark,2,,1,1,1,1,1,0,1,3,21500,3,7,2,2,2,2,2,2011,32998.488
1083,1,5,no,Reino Unido da Grã-Bretanha e Irlanda do Norte,2,4,Portugal,TRUE,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,,Portugal,1,FL_239,1,1,1,1,1,1,2,5,600,1,1,2,2,2,2,3,2011,20946.4
1084,1,3,yes,Portugal,2,4,Portugal,FALSE,2,3,2,1,2,3,1,4,4,2,3,2,4,2,4,1,Portugal,3,FL_240,1,1,1,1,1,1,1,1,1699,4,7,2,2,1,2,3,2011,20946.4
1085,1,3,yes,South Africa,2,6,India,FALSE,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,India,1,,0,0,0,0,0,0,2,2,"INR10,000",1,7,2,2,2,2,0,2011,3755.1399
1086,1,5,yes,Argentina,1,5,Argentina,FALSE,4,4,4,4,4,4,3,4,4,4,4,4,4,2,4,1,Argentina,2,,0,0,0,0,0,0,2,3,11500,2,1,2,2,1,2,0,2011,13322.81
1087,1,5,yes,Argentina,2,4,South Africa,FALSE,4,4,2,2,4,4,4,4,4,4,4,4,4,2,4,1,South Africa,2,,1,1,1,1,1,1,1,1,12000,3,1,2,2,2,2,3,2011,7780.6401
1088,1,5,no,남아프리카,1,4,South Korea,TRUE,3,4,4,2,3,4,2,3,3,4,4,4,3,3,4,,South Korea,3,,0,0,0,0,0,0,1,1,80,4,7,2,2,1,2,0,2011,29271.51
1089,1,3,no,South Africa,1,2,South Africa,TRUE,4,4,1,3,3,3,3,3,4,4,3,3,4,3,3,,South Africa,2,,1,1,1,1,1,1,1,1,0,2,5,2,2,2,2,3,2011,7780.6401
1090,1,3,yes,Republic of Korea,2,4,South Africa,FALSE,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,1,South Africa,1,,1,1,1,1,1,1,2,4,15000,1,1,2,2,2,2,3,2011,7780.6401
1091,1,5,no,Portugal,2,4,South Africa,TRUE,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,,South Africa,2,,0,0,0,0,0,0,4,3,25 000,2,7,2,1,1,1,0,2011,7780.6401
1092,1,3,no,República da Coreia,2,2,Portugal,TRUE,4,4,5,1,4,4,5,4,5,5,4,4,4,2,4,,Portugal,1,FL_238,1,1,1,1,1,1,1,1,não sei,2,8,2,2,2,2,3,2011,20946.4
1093,1,3,no,Republikken Korea,2,6,Denmark,FALSE,4,4,4,3,4,3,4,4,4,4,4,4,3,3,3,,Denmark,2,,0,0,0,0,0,0,5,3,36000,2,5,2,2,2,2,0,2011,32998.488
1094,1,3,no,Denmark,1,5,India,TRUE,4,1,4,4,1,4,4,4,4,4,1,4,4,4,1,,India,2,,1,1,1,1,1,1,2,4,15000,3,7,2,2,2,2,3,2011,3755.1399
1095,1,3,yes,Denmark,1,2,India,TRUE,2,3,2,2,3,3,1,2,3,3,2,3,3,2,2,1,India,3,,0,0,0,1,0,0,1,1,40000,2,7,1,1,1,1,1,2011,3755.1399
1096,1,5,yes,Portugal,1,5,India,TRUE,4,3,4,4,2,3,4,4,3,3,4,3,4,3,4,1,India,2,,0,0,0,0,0,0,2,3,"300,000",2,6,2,2,1,2,0,2011,3755.1399
1097,1,3,no,포르투갈,1,2,South Korea,TRUE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,South Korea,1,,1,1,1,1,1,1,1,1,"1,500,000",2,6,2,2,1,2,3,2011,29271.51
1098,1,5,no,Argentina,2,3,South Africa,FALSE,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,,South Africa,1,,1,0,0,0,0,0,4,2,"R17,000",1,7,2,2,1,2,0,2011,7780.6401
1099,1,5,no,India,1,2,India,TRUE,4,4,3,3,3,5,3,4,4,4,4,4,4,4,4,,India,2,,0,1,0,0,0,1,1,1,5000,3,8,2,2,1,2,2,2011,3755.1399
1100,1,3,no,South Africa,2,4,South Africa,FALSE,4,4,2,3,3,3,2,2,2,3,3,3,4,2,3,,South Africa,3,,1,1,1,1,1,1,1,1,R41000,4,6,2,2,1,1,3,2011,7780.6401
1101,1,5,yes,South Africa,1,5,South Africa,FALSE,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4,1,South Africa,1,,0,0,0,0,0,0,4,3,ZAR 6000.00,1,4,2,2,1,2,0,2011,7780.6401
1102,1,5,no,Indien,2,4,Denmark,FALSE,4,4,3,3,3,3,4,4,4,4,4,4,4,3,3,,Denmark,3,,0,0,0,0,0,0,2,5,14500,3,7,2,2,1,2,0,2011,32998.488
1103,1,5,no,Reino Unido da Grã-Bretanha e Irlanda do Norte,1,5,Portugal,FALSE,4,4,3,3,3,4,2,1,4,4,4,4,4,2,3,,Portugal,3,FL_239,0,0,0,0,1,0,2,3,600€,4,7,2,2,1,2,0,2011,20946.4
1104,1,3,yes,Republic of Korea,1,2,India,TRUE,3,3,2,4,2,3,3,4,3,3,3,3,3,3,4,1,India,2,,1,1,0,1,1,1,1,1,25000,1,7,1,1,2,2,3,2011,3755.1399
1105,1,3,yes,덴마크,1,5,South Korea,TRUE,3,3,3,3,2,3,4,4,3,4,4,3,4,2,2,1,South Korea,3,,0,0,0,0,0,0,1,1,190,4,7,2,2,1,2,0,2011,29271.51
1106,1,3,no,Republikken Korea,1,2,Denmark,TRUE,4,5,5,4,3,4,4,1,2,4,3,4,4,4,2,,Denmark,2,,1,1,1,0,0,1,1,1,5000,3,8,2,2,2,2,2,2011,32998.488
1107,1,3,no,sydafrika,1,5,Denmark,FALSE,4,4,1,4,4,4,4,4,4,4,4,4,4,3,4,,Denmark,3,,1,0,0,0,0,0,2,5,11000,4,1,2,2,2,2,0,2011,32998.488
1108,1,5,yes,Portugal,2,6,Portugal,TRUE,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,1,Portugal,2,FL_240,1,1,1,1,1,1,2,2,1500,3,7,2,2,2,2,3,2011,20946.4
1109,1,3,yes,Dinamarca,2,2,Portugal,FALSE,2,4,4,2,4,4,2,4,4,4,4,4,4,2,4,1,Portugal,3,FL_242,1,1,1,1,1,0,1,1,1000,2,5,2,2,2,2,2,2011,20946.4
1110,1,5,yes,África Do Sul,,5,Portugal,FALSE,3,5,4,5,5,4,1,2,4,4,5,3,5,3,4,1,Portugal,2,FL_243,1,1,0,0,0,1,2,2,900€,3,7,2,2,2,2,2,2011,20946.4
1111,1,3,yes,Argentina,2,2,Portugal,TRUE,4,3,1,2,3,3,2,3,4,4,3,3,3,4,3,1,Portugal,2,FL_241,1,1,1,1,0,1,1,1,190,3,8,2,2,1,2,3,2011,20946.4
1112,1,3,no,Argentina,1,3,South Africa,TRUE,4,4,4,1,3,4,3,3,3,4,3,4,4,3,3,,South Africa,1,,1,0,0,0,1,0,1,1,5300,1,7,2,2,2,2,0,2011,7780.6401
1113,1,5,no,África Do Sul,2,4,Portugal,FALSE,4,3,2,3,3,4,4,4,4,4,4,4,4,2,2,,Portugal,2,FL_243,1,1,1,1,0,0,1,2,,3,7,2,2,2,2,2,2011,20946.4
1114,1,3,yes,India,1,4,South Africa,TRUE,4,4,2,2,4,4,4,4,4,4,4,4,3,3,4,1,South Africa,1,,1,1,1,1,1,1,1,2,R 25000,1,4,2,2,2,2,3,2011,7780.6401
1115,1,5,yes,Portugal,2,4,South Africa,FALSE,4,4,4,2,2,4,4,4,1,4,4,4,4,2,4,1,South Africa,2,,0,0,0,0,0,0,2,3,R6500,2,7,2,2,1,2,0,2011,7780.6401
1116,1,3,no,Denmark,2,5,South Africa,TRUE,2,5,4,4,3,4,5,5,4,4,4,5,4,2,4,,South Africa,1,,0,0,0,0,0,0,1,1,na,1,1,2,2,2,2,0,2011,7780.6401
1117,1,5,yes,Portugal,2,3,South Africa,TRUE,4,4,3,1,4,4,3,4,2,2,1,2,4,1,4,1,South Africa,1,,0,0,0,0,0,0,1,1,ZAR270 000,1,1,2,2,1,1,0,2011,7780.6401
1118,1,5,yes,덴마크,2,4,South Korea,TRUE,4,4,3,2,4,4,4,4,4,4,4,4,4,2,4,1,South Korea,3,,1,0,0,0,0,0,1,1,120,4,5,2,2,1,,0,2011,29271.51
1119,1,5,no,República de Corea,1,5,Argentina,FALSE,3,4,4,4,4,4,4,3,3,4,4,4,4,4,3,,Argentina,3,,1,0,0,0,1,0,4,3,19000,4,7,2,2,2,2,0,2011,13322.81
1120,1,3,no,Portugal,2,3,Denmark,FALSE,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,,Denmark,2,,1,1,0,1,1,0,2,2,10000,3,5,2,2,2,2,2,2011,32998.488
1121,1,5,yes,Argentina,1,6,Portugal,TRUE,4,4,3,1,3,1,2,2,4,4,4,3,2,2,1,1,Portugal,1,FL_241,0,0,1,1,1,1,4,3,950,2,3,2,1,2,2,2,2011,20946.4
1122,1,3,yes,República da Coreia,2,2,Portugal,TRUE,4,4,4,1,2,4,2,4,4,3,4,4,4,3,3,1,Portugal,1,FL_238,1,1,1,1,1,0,1,1,500,2,8,2,2,1,2,2,2011,20946.4
1123,1,3,yes,Portugal,2,5,South Africa,FALSE,4,4,2,2,3,4,4,3,4,4,3,3,4,2,4,1,South Africa,3,,0,1,1,0,1,0,2,3,35000 RSA rand,3,8,2,2,2,2,1,2011,7780.6401
1124,1,5,no,Republic of Korea,1,4,India,TRUE,4,4,5,2,2,4,3,4,4,4,4,4,4,4,3,,India,1,,0,0,0,0,0,0,2,3,180000,2,7,2,2,2,2,0,2011,3755.1399
1125,1,3,yes,인도,1,5,South Korea,TRUE,4,4,4,2,3,2,4,4,3,4,4,4,4,3,4,1,South Korea,3,,1,0,0,0,1,0,2,2,5000000,4,7,2,2,2,2,0,2011,29271.51
1126,1,5,no,Índia,1,4,Portugal,TRUE,4,4,2,3,3,1,1,4,3,4,3,4,4,4,4,,Portugal,3,FL_237,1,1,1,1,1,1,2,5,1500,4,7,2,2,2,1,3,2011,20946.4
1127,1,5,no,Portugal,1,6,Portugal,FALSE,4,4,4,3,3,3,3,4,4,4,4,4,4,3,3,,Portugal,2,FL_240,0,1,1,1,0,0,2,2,900,3,7,2,2,2,2,2,2011,20946.4
1128,1,5,no,Argentina,2,5,Denmark,FALSE,4,2,3,4,3,3,3,1,4,3,4,2,4,3,3,,Denmark,2,,1,0,0,0,1,0,2,3,16,3,5,2,2,2,2,0,2011,32998.488
1129,1,3,no,Denmark,2,3,South Africa,TRUE,4,4,2,2,4,4,4,4,4,4,4,1,4,4,3,,South Africa,2,,0,1,0,1,1,1,1,3,20000,2,3,2,1,2,1,3,2011,7780.6401
1130,1,3,yes,Reino Unido da Grã-Bretanha e Irlanda do Norte,1,6,Portugal,TRUE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,Portugal,3,FL_239,1,1,1,1,1,1,2,3,850 Euros,4,7,2,2,2,2,3,2011,20946.4
1131,1,5,yes,United Kingdom of Great Britain and Northern Ireland,1,4,South Africa,TRUE,4,4,2,3,3,4,4,3,4,4,4,3,4,2,4,1,South Africa,3,,0,0,0,0,0,0,2,3,50000,3,4,2,2,2,2,0,2011,7780.6401
1132,1,3,yes,India,1,4,India,TRUE,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,1,India,2,,0,0,0,0,0,0,2,1,100000,3,7,2,2,1,2,0,2011,3755.1399
1133,1,5,no,India,2,5,India,TRUE,4,4,4,3,4,4,4,2,4,4,4,4,4,4,4,,India,3,,0,0,0,0,0,0,2,3,50000,2,6,2,2,2,2,0,2011,3755.1399
1134,1,3,no,Dinamarca,1,6,Portugal,FALSE,4,4,5,4,2,3,1,4,4,4,4,2,5,2,3,,Portugal,3,FL_242,0,0,0,0,0,0,2,5,1400,3,2,2,2,2,2,0,2011,20946.4
1135,1,3,no,남아프리카,1,4,South Korea,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,South Korea,2,,1,0,0,0,1,0,2,2,6000000,2,7,2,2,2,2,0,2011,29271.51
1136,1,3,no,Denmark,1,6,South Africa,FALSE,4,4,5,1,1,3,4,4,4,4,4,3,4,2,4,,South Africa,2,,0,0,0,0,0,0,2,3,12000,2,7,1,2,2,2,0,2011,7780.6401
1137,1,5,yes,South Africa,1,3,South Africa,TRUE,4,4,5,1,3,2,4,4,1,3,3,3,2,2,5,1,South Africa,2,,0,0,0,0,0,0,1,4,R2000,1,7,2,1,1,2,0,2011,7780.6401
1138,1,3,yes,Argentina,1,5,India,FALSE,4,4,3,3,2,4,4,2,4,4,2,4,4,2,3,1,India,2,,1,1,1,1,1,1,1,1,"15,000",1,6,2,2,2,2,3,2011,3755.1399
1139,1,5,no,Dinamarca,1,4,Argentina,FALSE,4,4,2,2,3,3,2,4,4,4,4,4,4,3,4,,Argentina,2,,1,0,1,0,0,0,2,2,16000,2,7,2,2,1,2,0,2011,13322.81
1140,1,5,no,Portugal,2,6,South Africa,FALSE,4,4,3,2,4,4,4,4,4,4,4,4,4,3,4,,South Africa,1,,1,0,0,0,0,0,1,1,ZAR6235,1,6,2,2,2,2,0,2011,7780.6401
1141,1,5,no,Argentina,1,4,Denmark,TRUE,4,4,1,4,3,4,1,4,4,4,4,4,4,3,4,,Denmark,3,,1,0,1,0,1,0,1,1,Haven't got a clue,3,7,2,2,1,2,0,2011,32998.488
1142,1,5,no,Republic of Korea,2,3,South Africa,TRUE,5,5,2,1,2,5,5,5,5,5,4,2,5,2,5,,South Africa,3,,1,1,1,1,1,1,2,3,20000,3,3,2,2,1,1,3,2011,7780.6401
1143,1,3,yes,Argentina,1,4,South Africa,FALSE,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,South Africa,1,,1,1,1,1,1,0,1,1,30000,1,6,2,2,2,2,2,2011,7780.6401
1144,1,5,yes,Portugal,2,6,Argentina,TRUE,4,4,4,3,4,4,4,4,4,4,2,4,4,4,4,1,Argentina,2,,1,1,1,1,1,0,2,3,no corres´ponde,1,7,2,2,2,2,2,2011,13322.81
1145,1,3,yes,India,1,6,South Africa,TRUE,4,3,3,2,2,4,4,3,3,4,3,4,3,2,3,1,South Africa,3,,1,1,1,1,1,1,2,3,R16000,3,4,2,2,2,2,3,2011,7780.6401
1146,1,3,no,Sudáfrica,2,3,Argentina,FALSE,3,4,4,2,3,4,2,3,4,4,4,4,4,4,4,,Argentina,2,,1,0,0,0,0,0,2,2,10000,2,8,2,2,1,2,0,2011,13322.81
1147,1,5,yes,Republic of Korea,2,2,South Africa,FALSE,4,4,2,4,4,4,4,4,4,4,4,4,4,3,4,1,South Africa,2,,1,1,1,1,0,0,1,1,,1,8,2,2,1,2,2,2011,7780.6401
1148,1,5,no,Portugal,1,3,Argentina,FALSE,2,4,3,3,4,3,2,2,2,3,3,3,2,2,3,,Argentina,1,,1,1,1,0,1,1,2,3,14300,1,5,1,2,1,2,2,2011,13322.81
1149,1,3,yes,India,1,3,Argentina,TRUE,4,4,5,2,4,4,4,4,4,4,4,4,4,4,4,1,Argentina,1,,1,1,1,1,1,1,2,2,1500,1,4,2,2,1,2,3,2011,13322.81
1150,1,3,yes,Republikken Korea,2,2,Denmark,TRUE,3,4,1,2,3,4,2,4,1,4,4,4,3,2,4,1,Denmark,2,,1,0,0,0,1,1,1,1,0,3,5,2,2,1,1,1,2011,32998.488
1151,1,3,no,United Kingdom of Great Britain and Northern Ireland,2,4,South Africa,FALSE,4,4,2,2,4,4,4,4,3,4,4,4,4,3,4,,South Africa,1,,1,0,0,0,0,0,2,3,10000,1,6,2,2,2,2,0,2011,7780.6401
1152,1,5,no,Indien,2,4,Denmark,FALSE,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,,Denmark,2,,0,0,0,0,0,0,2,5,20000,2,7,2,2,2,2,0,2011,32998.488
1153,1,3,no,South Africa,2,4,India,FALSE,3,2,3,1,3,4,2,2,4,3,4,3,4,3,3,,India,3,,1,1,1,1,1,1,2,3,2500000,1,6,1,2,2,2,3,2011,3755.1399
1154,1,5,no,Portugal,1,6,India,TRUE,4,4,4,2,2,3,2,2,2,4,3,4,4,2,2,,India,2,,0,0,0,0,0,0,2,3,55000,3,7,2,2,2,2,0,2011,3755.1399
1155,1,3,yes,Portugal,1,6,Portugal,TRUE,3,3,2,2,2,3,1,4,3,1,3,2,3,2,2,1,Portugal,3,FL_240,1,1,1,1,1,1,2,2,1300,4,4,2,2,1,2,3,2011,20946.4
1156,1,5,no,South Africa,2,4,South Africa,TRUE,4,4,2,3,3,4,4,4,4,4,3,3,4,2,4,,South Africa,2,,0,1,1,0,0,1,4,3,12000,2,8,2,1,1,1,2,2011,7780.6401
1157,1,3,no,Denmark,1,6,India,TRUE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,India,1,,0,0,0,0,0,0,2,3,Rs 500000,2,7,2,2,2,2,0,2011,3755.1399
1158,1,3,no,Forenede Kongerige Storbritannien og Nordirland,2,4,Denmark,FALSE,4,4,4,1,4,4,4,4,4,4,2,1,4,3,4,,Denmark,3,,0,0,0,0,1,0,2,5,14000,4,4,2,2,2,2,0,2011,32998.488
1159,1,3,yes,India,1,5,UK,FALSE,4,4,3,3,4,4,4,4,3,4,4,4,4,3,4,1,UK,3,,0,0,0,0,1,0,2,3,3000,3,3,2,2,2,2,0,2011,30691.039
1160,1,5,no,República da Coreia,1,2,Portugal,TRUE,4,4,3,2,3,4,3,4,4,4,3,4,4,3,3,,Portugal,2,FL_238,1,1,1,1,1,1,1,1,,2,8,2,2,1,1,3,2011,20946.4
1161,1,5,no,Dinamarca,2,3,Argentina,TRUE,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,,Argentina,2,,1,1,0,1,0,1,2,2,1000,2,8,2,2,2,2,3,2011,13322.81
1162,1,3,yes,Dinamarca,1,5,Portugal,TRUE,4,4,3,3,4,3,4,4,3,4,4,3,4,4,4,1,Portugal,2,FL_242,1,1,1,1,1,1,1,2,2500,2,7,2,2,1,2,3,2011,20946.4
1163,1,5,no,Reino Unido da Grã-Bretanha e Irlanda do Norte,1,5,Portugal,FALSE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,Portugal,3,FL_239,1,1,1,1,1,0,1,3,750,2,7,2,2,2,2,2,2011,20946.4
1164,1,3,no,Argentina,1,6,Portugal,FALSE,4,4,4,2,4,2,2,4,4,3,4,4,4,2,4,,Portugal,2,FL_241,1,0,0,0,0,0,2,3,"1,100€",3,7,2,2,1,2,0,2011,20946.4
1165,1,3,yes,United Kingdom of Great Britain and Northern Ireland,2,6,South Africa,FALSE,4,4,2,2,3,3,3,3,4,3,2,2,4,3,4,1,South Africa,3,,1,0,0,0,0,0,1,1,"R25,000",4,7,2,2,2,2,0,2011,7780.6401
1166,1,5,yes,Argentina,2,2,UK,TRUE,4,4,4,3,4,4,3,4,4,4,4,4,4,3,3,1,UK,3,,0,1,0,0,0,0,2,2,1000,4,1,2,2,2,2,1,2011,30691.039
1167,1,5,no,Argentina,1,4,Argentina,TRUE,4,4,2,2,3,2,1,4,4,4,3,3,4,2,4,,Argentina,2,,0,0,0,0,0,0,2,3,15500,3,7,2,2,2,2,0,2011,13322.81
1168,1,5,yes,Portugal,2,4,Denmark,TRUE,4,3,4,3,3,4,4,4,4,4,4,3,4,2,3,1,Denmark,2,,1,0,0,0,0,0,1,3,11000,3,7,2,2,1,2,0,2011,32998.488
1169,1,5,no,Republic of Korea,2,6,South Africa,FALSE,3,4,5,3,4,4,4,4,4,4,4,3,4,3,4,,South Africa,1,,1,1,1,1,0,1,2,4,R5000,1,1,2,2,2,2,3,2011,7780.6401
1170,1,5,yes,Argentina,1,6,Portugal,FALSE,4,4,4,3,4,4,3,4,3,4,3,4,4,4,3,1,Portugal,2,FL_241,0,1,1,1,1,0,2,5,"1,000€",3,7,2,2,2,2,2,2011,20946.4
1171,1,5,no,Portugal,1,2,Portugal,TRUE,4,4,4,1,2,4,3,4,3,4,2,4,4,2,4,,Portugal,2,FL_240,1,1,1,1,1,1,1,1,2500,3,8,2,2,1,2,3,2011,20946.4
1172,1,3,yes,África Do Sul,1,6,Portugal,FALSE,4,4,3,3,2,2,2,4,4,3,4,2,4,1,3,1,Portugal,2,FL_243,1,0,0,0,0,0,2,5,"€1,800",2,7,2,2,2,2,0,2011,20946.4
1173,1,5,no,India,1,5,South Africa,FALSE,4,4,3,4,3,4,3,4,4,4,4,4,4,2,3,,South Africa,1,,0,0,0,0,0,0,2,5,25000,2,1,2,2,2,1,0,2011,7780.6401
1174,1,3,yes,República de Corea,2,3,Argentina,TRUE,1,1,1,1,1,4,1,1,3,3,4,1,2,1,1,1,Argentina,2,,1,1,1,1,1,1,1,2,1500,2,1,2,2,1,2,3,2011,13322.81
1175,1,3,no,Portugal,2,4,South Africa,TRUE,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,,South Africa,1,,1,1,1,1,1,0,1,2,R11500,1,7,2,2,2,1,2,2011,7780.6401
1176,1,5,no,Índia,1,6,Portugal,TRUE,1,4,4,1,1,1,1,1,4,4,4,2,3,4,1,,Portugal,3,FL_237,0,0,0,0,0,0,2,2,830£,3,7,2,2,2,2,0,2011,20946.4
1177,1,3,yes,sydafrika,1,2,Denmark,TRUE,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,Denmark,2,,0,0,0,0,0,0,1,1,Ved ikke,2,8,2,2,1,2,0,2011,32998.488
1178,1,5,yes,Portugal,1,3,Argentina,TRUE,2,4,4,3,4,4,2,4,4,4,4,4,4,4,3,1,Argentina,3,,1,0,0,0,0,0,1,2,15000,3,7,2,2,1,1,0,2011,13322.81
1179,1,3,yes,South Africa,2,5,UK,FALSE,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,1,UK,3,,1,1,0,0,0,0,2,4,4598,3,1,2,2,2,2,1,2011,30691.039
1180,1,5,yes,Denmark,2,2,UK,TRUE,4,3,1,2,3,4,4,3,4,4,2,4,3,3,3,1,UK,1,,0,0,0,0,0,0,1,1,£80,1,8,2,2,1,1,0,2011,30691.039
1181,1,5,no,대한민국,1,2,South Korea,FALSE,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,,South Korea,3,,1,0,0,0,0,0,1,1,0,4,8,2,2,2,2,0,2011,29271.51
1182,1,3,yes,Argentina,1,5,India,TRUE,4,2,3,3,2,4,3,3,4,4,3,4,4,3,4,1,India,1,,0,1,1,1,1,1,1,1,65000 INR,1,7,2,1,2,1,3,2011,3755.1399
1183,1,5,yes,Danmark,1,2,Denmark,TRUE,4,4,2,2,3,4,4,4,3,4,4,4,4,3,3,1,Denmark,3,,0,1,1,1,1,0,1,1,ved ikke,4,8,2,2,1,2,2,2011,32998.488
1184,1,5,yes,Republic of Korea,2,4,South Africa,TRUE,4,4,4,3,4,4,4,4,4,4,4,4,4,2,4,1,South Africa,1,,0,1,0,0,1,0,2,3,,1,4,2,2,1,2,1,2011,7780.6401
